From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg)
31-05-2012,21.44936463,55.86643098,5.91,32.62708333,17.6175,16.19715278,1.727978563,1.31,12.95583333,33.90333333,47.96291667,0.6875,275.45125,116.6425,995.01375
01-06-2012,21.13182656,50.92268098,6.44125,28.44083333,16.46208333,16.925,2.815034722,1.309545455,11.89916667,33.31583333,50.84833333,0.696666667,264.71875,135.805,996.1179167
02-06-2012,26.52417815,55.72224418,5.238333333,26.85583333,14.42375,16.07225694,3.081234104,1.04,15.48458333,33.75458333,51.35125,0.67375,287.9005556,165.1575,996.1108333
03-06-2012,22.08695593,55.62172335,4.555,20.25333333,10.60208333,16.22943109,1.410348732,1.271363636,17.66333333,34.05375,53.93625,0.705833333,286.255,177.6645833,996.0708333
04-06-2012,22.65296287,55.62172335,4.659166667,24.85833333,13.0625,16.22943109,1.234515399,1.143181818,18.22583333,33.63458333,53.07916667,0.722916667,287.2416667,179.3858333,996.6633333
05-06-2012,28.55841704,54.34967474,5.334166667,25.41708333,13.83083333,17.28756944,1.442555857,1.030833333,14.35625,33.20583333,52.19041667,0.711666667,300.225,187.7554167,997.18
06-06-2012,26.20926114,54.34967474,6.666666667,26.67333333,15.57791667,17.28756944,2.214598732,1.311818182,14.0275,33.34166667,49.31208333,0.694166667,290.578,185.4145833,996.40125
07-06-2012,23.57565969,59.12047335,5.435,23.07458333,12.83833333,17.66190972,1.553979469,1.223913043,15.77166667,33.01333333,48.69666667,0.686666667,284.7076923,201.0675,996.72625
08-06-2012,28.64745763,59.12047335,10.37833333,23.48791667,16.44916667,17.66190972,3.461542443,0.922777778,15.26625,33.75333333,44.60416667,0.67375,317.4291667,206.09875,997.8620833
09-06-2012,23.71744976,57.23786082,7.4575,27.86583333,17.0275,18.09604167,18.00513889,1.204545455,12.125,33.53958333,37.89583333,0.664583333,332.8018182,95.435,998.0495833
10-06-2012,23.16359937,61.3324032,6.444166667,24.235,14.48333333,16.07517361,3.419314614,1.145454545,12.0025,33.70833333,37.24166667,0.662916667,282.9529167,107.6541667,997.5091667
11-06-2012,23.3639206,56.05661081,5.600416667,21.13291667,12.3075,16.21654915,3.901037848,1.134782609,12.21916667,33.24541667,42.195,0.69,256.0525,163.9966667,997.03875
12-06-2012,29.45543651,56.26742905,5.36,23.41625,13.2075,15.29568109,4.036893418,1.223,16.19041667,32.47041667,52.0975,0.710833333,237.68,165.2908333,996.585
13-06-2012,35.49649781,54.98512077,5.1125,23.29625,13.03583333,14.50262553,3.598575181,1.185789474,18.47333333,31.86958333,54.75625,0.702916667,235.2620833,156.0620833,997.9345833
14-06-2012,34.91791453,54.98512077,4.778333333,25.19208333,13.5675,14.50262553,3.050220411,1.5605,21.07333333,31.49916667,59.57916667,0.705,234.7629167,156.1204167,999.1354167
15-06-2012,27.07583778,58.23178744,5.4175,23.26125,13.19166667,13.9705422,1.975698973,0.96125,18.06416667,32.18708333,56.93375,0.714166667,241.33125,174.8116667,998.4841667
16-06-2012,30.77501633,69.15872353,5.037333333,24.71066667,13.168,9.212439614,15.75222222,1.571428571,17.97533333,31.48866667,66.52266667,0.726,216.0386667,27.09133333,997.798
17-06-2012,21.96372294,61.06637731,4.56125,20.39541667,10.935,14.89159722,1.860416667,1.119565217,18.15625,33.3875,48.11541667,0.684583333,269.9333333,116.2770833,997.6308333
18-06-2012,25.87235691,57.80833536,7.398333333,18.43125,12.63958333,16.888125,1.63375,1.050869565,13.25333333,32.08583333,46.17208333,0.695,280.7279167,75.61291667,997.7404167
19-06-2012,24.85807497,54.79085429,7.547083333,22.0225,14.23125,18.6178125,1.56375,0.895833333,15.21208333,32.34166667,48.52125,0.66125,274.74875,142.3833333,991.0920833
20-06-2012,25.11351148,52.37123623,6.819583333,28.28875,16.81083333,18.48916667,1.567916667,1.1225,11.04541667,33.74208333,50.22208333,0.658333333,279.3729167,145.61125,990.4058333
21-06-2012,24.25903926,55.62172335,5.961666667,23.58958333,13.93875,16.22943109,1.5025,0.927727273,16.38454545,34.14958333,49.18375,0.675833333,276.27,167.2716667,991.4220833
22-06-2012,21.72756488,60.54484533,4.462083333,25.21083333,13.25916667,16.11795139,1.455416667,1.175454545,17.14808532,33.42083333,57.19833333,0.671666667,279.8470833,208.39375,998.8404167
23-06-2012,23.86642806,61.09160326,5.8775,22.085,13.02875,11.44231303,1.64125,0.951818182,22.02430556,33.33041667,58.82916667,0.689166667,244.31,183.405,998.05
24-06-2012,21.87322003,68.05663194,4.8875,17.18916667,9.909583333,11.22193109,1.865416667,1.157272727,20.94552083,32.39125,60.54458333,0.71875,241.8595833,191.775,997.97
25-06-2012,26.32549817,56.66309632,6.339166667,23.29291667,14.13333333,14.38954861,1.765833333,1.070833333,17.52854167,32.05708333,56.82916667,0.705,248.2654167,135.3591667,999.8841667
26-06-2012,20.97293786,55.62955465,7.12875,25.34791667,15.63708333,13.92159722,1.63125,1.33047619,21.19743056,31.67416667,60.77375,0.685,247.4116667,124.8483333,1001.055
27-06-2012,26.15050553,52.66702295,5.544583333,26.76916667,14.94375,15.22239583,1.471666667,1.087391304,12.809375,30.21833333,66.475,0.67125,260.5395833,143.7833333,1001.181667
28-06-2012,25.67979107,49.56401501,5.542916667,35.55458333,19.2425,16.91020833,1.634583333,1.293636364,16.52402778,31.31541667,72.93125,0.635416667,280.0030435,171.5779167,999.9916667
29-06-2012,25.03312181,60.98019255,5.435416667,27.06583333,15.09083333,17.28128472,1.6375,1.1845,23.86062004,32.37416667,64.60083333,0.647916667,289.1120833,230.8258333,998.5695833
30-06-2012,27.13563648,53.94981363,5.060833333,25.26708333,13.84125,15.92502137,2.43,1.059545455,16.83086806,32.64041667,62.34416667,0.680833333,289.525,172.9670833,996.8579167
01-07-2012,23.46388463,60.25730947,4.927916667,26.52083333,14.63375,16.50125,1.53125,2.0425,14.32631303,31.545,70.295,0.631666667,289.40375,94.21041667,995.6904167
02-07-2012,24.5444935,59.87833536,10.43375,30.95125,20.97375,17.84013889,1.650416667,1.057727273,13.78170139,32.9975,50.83,0.647083333,292.1254167,110.6870833,995.2120833
03-07-2012,26.28383312,50.2768728,8.679166667,32.56333333,20.38416667,19.23576389,1.58625,1.158695652,14.52200776,32.91458333,52.93708333,0.667083333,265.8183333,148.7583333,994.8570833
04-07-2012,22.65296287,54.46519557,5.062083333,29.3125,15.99458333,16.47517361,1.927916667,1.035,15.29885101,32.74833333,50.20375,0.677916667,286.9454167,179.71375,991.7
05-07-2012,24.55551627,60.87981061,5.613333333,24.74166667,13.97875,16.5209375,1.72625,1.274782609,18.37568948,32.83583333,53.24833333,0.699583333,280.0058333,214.89625,996.1516667
06-07-2012,25.20430273,64.97705465,5.46875,25.54083333,14.40958333,12.88644498,1.59875,1.098636364,17.90822917,32.63375,55.79625,0.663333333,252.2470833,197.0495833,996.7395833
07-07-2012,26.08917872,54.91139493,4.196666667,20.86166667,11.05416667,14.0746875,1.680416667,1.161428571,19.28520833,31.96083333,62.83875,0.644166667,247.7329167,139.6408333,996.4225
08-07-2012,25.49748491,56.88960296,4.07375,17.9825,9.73125,15.51446581,1.807916667,1.096818182,20.32503157,31.48666667,56.18,0.65625,255.8854167,162.2675,996.5408333
09-07-2012,21.9830117,62.23614583,5.265833333,21.68708333,12.45833333,11.89305556,1.4275,1.19,26.4625,31.30916667,64.52041667,0.661666667,236.1875,105.24625,996.9933333
10-07-2012,22.33210892,56.96691878,4.262083333,22.00791667,11.64458333,13.67151442,1.820416667,1.44952381,16.60690972,31.47541667,67.91625,0.6575,258.2395833,176.91375,998.33875
11-07-2012,19.93830965,60.83604167,4.6775,24.51291667,13.24083333,17.05791667,1.75,1.14,23.30258454,31.01416667,65.44708333,0.639583333,263.5416667,231.7441667,999.5420833
12-07-2012,25.66128926,48.81182751,4.98875,25.42291667,14.07208333,15.85909722,1.435,1.097619048,14.94163194,31.04333333,74.74875,0.62625,271.3554167,157.5854167,999.3725
13-07-2012,22.72073028,60.98019255,4.36125,23.96916667,12.66791667,17.28128472,1.421666667,1.437727273,25.0957393,32.06583333,69.15208333,0.67125,269.6079167,228.32,998.6404167
14-07-2012,20.69634503,60.85564884,4.070833333,24.18458333,12.63,14.57753472,1.64875,1.08173913,16.42273512,30.49666667,78.6275,0.627083333,268.5661905,92.9275,998.5454167
15-07-2012,22.33325963,60.06060808,4.37125,21.40333333,11.545,16.70767361,2.55625,1.061,17.01570139,30.50583333,77.99708333,0.634166667,292.5821739,102.9375,999.6091667
16-07-2012,22.18426627,58.87023029,4.235416667,26.34125,13.74833333,16.87600694,2.41625,1.05,14.00038194,31.53375,71.74208333,0.640833333,275.0147826,197.2295833,1000.785
17-07-2012,23.28074859,48.66244949,4.535833333,30.43125,15.77791667,16.22725694,1.685,1.174090909,11.37729167,31.4925,77.24416667,0.647916667,272.8529167,136.5820833,1001.08
18-07-2012,20.99559516,55.87206221,6.44875,33.105,18.8475,16.50125,1.709583333,1.114,11.09256303,30.34291667,79.63125,0.639583333,292.0204167,99.80458333,1001.213333
19-07-2012,26.31153165,54.46519557,5.5425,30.65,16.97625,16.47517361,1.296666667,0.958695652,12.42496528,32.68708333,61.6925,0.63,300.1091667,184.5854167,999.9554167
20-07-2012,31.20852615,58.00232841,5.236666667,33.63541667,18.26708333,18.101875,1.560416667,0.970833333,14.54725694,32.42958333,54.73458333,0.617083333,316.9425,113.92125,998.47
21-07-2012,23.93982338,57.22216014,5.510416667,26.42375,15.11083333,16.15791667,1.538333333,0.95375,14.33694444,32.41375,52.165,0.634166667,285.58625,132.5283333,998.7295833
22-07-2012,25.65734604,55.67731363,4.902083333,23.63208333,13.0825,15.4642922,1.766666667,1.090869565,14.03451389,32.53208333,59.8925,0.6375,298.5383333,177.3808333,998.0616667
23-07-2012,26.57950624,58.87023029,5.1225,25.12333333,14.01208333,16.87600694,1.309166667,1.053636364,13.55642361,32.62,59.25875,0.655833333,300.1161111,197.4641667,997.2975
24-07-2012,22.17234712,53.01876729,4.89125,22.89833333,12.33625,23.15298007,1.874583333,3.588235294,33.53719193,32.63125,54.47541667,0.684166667,296.665,329.7779167,997.4125
25-07-2012,27.13563648,53.94981363,4.5125,23.98041667,12.89583333,15.92502137,1.80375,1.184090909,16.56979167,32.29,61.53541667,0.641666667,290.9430769,171.7670833,998.4383333
26-07-2012,21.08341426,55.56179279,5.672916667,25.56625,14.57791667,16.27668803,1.698333333,1.074347826,15.05642361,32.40166667,68.09041667,0.627083333,272.2733333,186.0358333,998.2075
27-07-2012,23.25715732,57.27691709,7.8025,25.41541667,16.49375,17.089375,1.704166667,1.73,13.73229167,31.82416667,69.87541667,0.628333333,281.8116667,125.5166667,997.5370833
28-07-2012,24.78467985,60.87981061,4.654583333,28.04916667,15.20291667,16.5209375,1.735416667,0.954166667,19.6511756,32.00083333,70.78166667,0.645416667,293.7220833,221.52375,998.18
29-07-2012,24.15519374,61.02415088,5.810833333,15.89625,10.13333333,17.27864583,1.575416667,0.93875,35.18211753,33.22958333,56.705,0.658333333,299.4172222,240.3258333,999.7225
30-07-2012,29.44332568,54.46519557,6.879583333,22.54,14.30875,16.47517361,1.880833333,1.144285714,13.8828125,32.98791667,58.19166667,0.66,313.0994444,185.5916667,1000.140417
31-07-2012,26.64608479,55.9700914,7.73,25.73541667,16.49375,16.11388889,2.837916667,1.104166667,12.97919823,33.08666667,49.3575,0.649166667,315.7782609,170.9179167,1000.2375
01-08-2012,26.6779674,51.72215058,7.448333333,28.04333333,17.26208333,19.37197917,3.901666667,1.18375,16.87082405,32.99208333,41.265,0.661666667,291.71375,155.2675,1000.4975
02-08-2012,25.78363818,58.87023029,8.1125,26.32541667,17.14375,16.87600694,1.6725,0.975416667,14.90725,33.23291667,42.70125,0.6675,295.16875,200.56375,1000.247083
03-08-2012,39.9030045,55.49473582,8.912083333,26.38583333,17.82791667,16.888125,1.459166667,0.995,19.15579733,31.13875,53.93041667,0.635416667,285.4258333,63.72708333,999.53
04-08-2012,22.79895665,58.82341084,6.913333333,30.2125,18.13208333,16.4459375,1.62125,0.893913043,13.80070139,31.28166667,66.21166667,0.622916667,274.4445833,91.67,998.8383333
05-08-2012,25.53687441,52.25807751,6.625416667,25.31041667,15.54458333,16.27269498,1.54,0.959166667,16.60527778,31.71,66.72,0.655416667,265.2666667,172.69125,998.7120833
06-08-2012,24.60829245,47.68710529,8.295,27.75666667,17.97,17.04927083,1.6,0.928333333,15.50086806,31.94625,63.56416667,0.68,257.1241667,145.59125,999.14625
07-08-2012,26.96984744,54.45920441,10.98708333,23.37875,17.80916667,15.48713942,2.170833333,1.214761905,17.84722222,31.80666667,67.24791667,0.697916667,252.7766667,180.32,999.925
08-08-2012,24.75894303,49.21043863,8.164583333,24.205,16.20958333,17.3878125,0.469166667,1.0125,12.60680556,30.77375,71.72291667,0.69,263.1058333,140.5016667,1000.383333
09-08-2012,25.26590732,49.24182751,9.31875,19.56291667,14.74416667,16.94111111,0.616666667,1.045652174,14.32215278,30.97416667,75.63208333,0.67125,278.0308333,155.8941667,999.23875
10-08-2012,27.04120856,51.16158446,13.21291667,22.49583333,19.19416667,17.28715278,0.57375,1.279545455,14.85118056,31.65291667,64.9125,0.665,287.87875,148.5516667,998.5804167
11-08-2012,26.64608479,54.46519557,10.70875,19.40708333,15.86041667,16.47517361,0.55875,1.012380952,15.62503472,31.59708333,63.80666667,0.704166667,305.2729167,179.7420833,999.855
12-08-2012,28.18789343,54.18498724,8.50625,15.70666667,12.33416667,16.68845887,0.389583333,1.353478261,19.26149306,31.09416667,69.40083333,0.694166667,289.45875,167.7816667,1000.292083
13-08-2012,28.18789343,54.18498724,8.164166667,17.58125,12.93791667,16.68845887,0.307916667,1.124347826,18.24319444,31.18791667,69.99833333,0.660833333,290.1771429,163.1425,996.7479167
14-08-2012,22.75649147,59.87833536,7.417916667,17.12625,12.23333333,16.4459375,0.535,1.107083333,28.39499895,29.77,83.845,0.67,292.7627273,122.0625,1000.9175
15-08-2012,23.90596208,61.02415088,6.164166667,13.89666667,9.704166667,17.27864583,0.4275,1.028636364,42.79826832,31.06875,75.04541667,0.647083333,293.192381,250.6583333,1000.75125
16-08-2012,21.72405793,60.54484533,6.783333333,16.23333333,11.16125,16.11795139,0.420416667,1.238571429,30.42909617,30.73125,75.37208333,0.649583333,282.9021053,206.8754167,1000.066667
17-08-2012,25.32342985,60.59328283,9.227916667,21.22166667,15.65583333,16.55982639,0.54375,1.231428571,27.76675325,31.78833333,68.34958333,0.65,303.5566667,221.0695833,999.1770833
18-08-2012,26.64608479,55.9700914,9.29125,17.54458333,13.90166667,16.11388889,0.58125,2.086666667,15.39027462,32.38375,60.04833333,0.659166667,315.7490909,167.5908333,997.9545833
19-08-2012,25.40663555,58.87023029,7.199166667,12.0875,9.608333333,16.87600694,0.365652174,1.415294118,32.51083776,32.19291667,58.61833333,0.6825,297.7685714,199.44,997.7670833
20-08-2012,21.82146982,58.47873724,7.39625,12.50083333,9.983333333,15.59134081,0.7925,1.028095238,25.13386574,32.01541667,61.32041667,0.66875,286.0268421,180.5270833,998.7120833
21-08-2012,23.25715732,55.14226431,6.796666667,18.78375,12.49791667,16.80361111,0.865416667,1.185,15.316875,31.53791667,68.88708333,0.657916667,277.4114286,131.5445833,1000.253333
22-08-2012,23.58065813,56.94514625,5.683333333,16.13208333,10.37,17.089375,0.389166667,1.0125,20.65131944,30.82125,75.6775,0.675833333,279.9333333,129.8891667,1001.285
23-08-2012,22.88714364,65.87141808,5.71,16.23458333,10.3875,14.04149306,0.363333333,1.127916667,23.045625,30.88291667,76.2275,0.704166667,273.2975,119.7783333,1001.3675
24-08-2012,22.15174185,60.61103613,5.00625,16.505,9.922083333,15.21288194,0.498333333,2.2625,21.34600694,30.99416667,72.38708333,0.667916667,261.8035,134.4979167,1001.242083
25-08-2012,26.66850268,57.44956221,5.589166667,19.21333333,11.73291667,17.09454861,0.68625,0.948571429,20.39545833,30.83666667,68.68291667,0.642083333,307.4495,93.14291667,1000.335833
26-08-2012,22.53516935,59.74711271,5.613333333,17.60083333,11.09708333,16.888125,0.564166667,1.166956522,22.59379167,29.73708333,80.25625,0.641666667,309.6323529,90.61625,999.9175
27-08-2012,25.69703577,59.87833536,10.63166667,21.39208333,16.7025,18.101875,0.68625,1.157391304,23.10208333,31.23875,63.85666667,0.618333333,316.9375,122.7225,999.7870833
28-08-2012,26.6006816,59.32556915,9.715416667,22.94916667,16.80666667,18.101875,0.8375,0.833181818,23.65114268,31.7475,59.83083333,0.625416667,338.4538095,135.7245833,1000.005833
29-08-2012,26.50656273,51.80637613,11.25625,25.96833333,19.44416667,17.36690972,0.815416667,1.116666667,15.46027778,31.68375,65.17958333,0.64875,303.5743478,161.5283333,999.4270833
30-08-2012,21.38371369,59.87833536,8.177916667,22.77666667,15.62375,16.4459375,1.049583333,0.985909091,13.91379167,30.45333333,72.65125,0.685416667,288.615,106.2066667,999.1533333
31-08-2012,26.50656273,54.18498724,9.282083333,20.67791667,15.48041667,16.68845887,0.22,1.007142857,18.38319444,31.09166667,62.8025,0.697083333,293.3225,166.4058333,998.9295833
01-09-2012,25.80647435,55.7722789,9.145833333,15.15875,12.59791667,16.22769498,0.198333333,1.109545455,20.95680556,31.89458333,59.25291667,0.687083333,298.63625,169.78375,998.89
02-09-2012,28.18789343,54.18498724,6.292916667,12.18083333,8.94875,16.68845887,0.195,1.169583333,31.06385311,31.05166667,69.71041667,0.65375,292.29125,161.8033333,998.5908333
03-09-2012,23.26590305,58.24993258,9.769583333,27.79458333,19.27458333,16.50125,0.330833333,0.93173913,11.74975053,31.12458333,77.2925,0.62875,292.8445833,96.70291667,997.1720833
04-09-2012,26.50656273,56.2904965,12.935,20.44083333,17.97458333,16.92475694,0.405416667,1.254545455,16.28822601,32.22,64.86666667,0.6575,309.1095833,156.8666667,998.1866667
05-09-2012,26.07425624,58.62328283,8.215416667,18.86375,13.68125,18.60597222,0.3,1.03875,35.36660165,32.36208333,62.07291667,0.665833333,305.4020833,260.6391667,999.5404167
06-09-2012,21.50082877,60.54484533,7.283333333,14.82125,10.845,16.11795139,0.23,0.92952381,32.57465721,31.83708333,71.98208333,0.66375,275.9936364,210.9058333,1000.953333
07-09-2012,25.32382398,53.70049348,6.694166667,16.94708333,11.51208333,16.64954861,0.3125,1.182380952,15.24381944,30.83,80.9175,0.601666667,275.869,136.6025,1001.27
08-09-2012,24.02347063,59.54079308,7.379583333,16.76375,12.03166667,14.06802083,0.279166667,0.97625,21.0909375,28.75666667,88.71375,0.625,264.1570833,121.2204167,1001.265833
09-09-2012,21.76215119,59.87833536,7.167083333,14.21333333,10.57666667,15.88888889,0.18625,0.935652174,32.97389332,30.80125,77.18666667,0.625416667,292.5154167,118.7491667,1000.524583
10-09-2012,24.98280485,60.59328283,9.511666667,19.38541667,14.86458333,16.55982639,0.320833333,0.994583333,31.9289176,31.0125,72.67166667,0.63375,308.4413636,225.0895833,1000.804167
11-09-2012,20.17646127,54.84637491,7.3525,16.21333333,11.71791667,20.50145229,0.306666667,0.909565217,31.96380999,31.50958333,72.32916667,0.638333333,277.5795238,276.6645833,1000.75375
12-09-2012,21.13399509,52.98210408,6.672083333,16.01083333,11.0475,22.40259813,0.200434783,0.905416667,33.91464332,32.275,67.48958333,0.652916667,280.0416667,297.6308333,1001.28375
13-09-2012,20.43698266,58.52595644,5.681666667,15.52958333,10.13,18.62638889,0.28125,0.895,33.86981119,31.435,74.3675,0.636666667,261.9709091,242.5745833,1001.971667
14-09-2012,21.23713993,56.99157828,5.706666667,14.87,9.777916667,20.36301479,0.162083333,0.984347826,40.26436554,31.76208333,75.83375,0.646666667,286.6915,279.835,1001.188333
15-09-2012,24.27162998,58.62328283,7.692083333,20.53416667,14.12333333,18.60597222,0.22,1.051818182,35.36660165,31.11291667,76.01916667,0.63125,310.6240909,252.3004167,1000.155
16-09-2012,25.01838001,58.52595644,6.5275,12.16708333,9.117083333,18.62638889,0.17375,1.18173913,43.03590721,32.01708333,68.18333333,0.646666667,304.7752632,272.0941667,1000.115833
17-09-2012,21.14828171,54.84637491,6.846666667,12.40458333,9.465833333,20.50145229,0.463333333,1.3525,33.91464332,32.3475,69.32666667,0.650416667,279.8773913,288.0995833,1000.622083
18-09-2012,16.77280968,65.56212409,5.620833333,17.73916667,11.04916667,13.92607639,0.555217391,0.965454545,22.75097222,31.42375,74.42416667,0.61625,258.5175,207.9483333,1001.22625
19-09-2012,20.03247676,58.47873724,5.643333333,13.44416667,9.072083333,15.59134081,0.302916667,1.035909091,24.23594907,31.72833333,72.14166667,0.651666667,279.42875,187.7145833,1000.57
20-09-2012,23.48518509,53.94981363,7.03625,13.24708333,9.989583333,15.92502137,0.28125,0.780909091,22.25711806,31.31125,78.98625,0.677916667,278.3241667,179.7841667,1001.500833
21-09-2012,25.10429642,49.53771739,6.214583333,13.84458333,9.71875,13.76252137,0.369565217,0.942173913,30.8299482,30.15916667,85.39875,0.652083333,255.1719048,156.9575,1002.12625
22-09-2012,15.61428537,62.88771437,6.15875,12.89416667,9.2,11.70891026,0.21,0.856666667,24.43636574,31.95875,78.855,0.676666667,259.58125,196.6354167,1002.04875
23-09-2012,16.1659694,66.82611715,5.854666667,12.586,8.807333333,12.46224359,0.295,0.973846154,30.67937395,32.93866667,73.04866667,0.676,265.4935714,203.2606667,1001.077333
24-09-2012,25.92361565,56.00125737,5.729583333,17.59291667,11.16625,16.60642361,0.346666667,0.895416667,15.15069444,32.57875,68.39541667,0.63,279.0958824,139.5525,1001.242917
25-09-2012,22.91483213,56.51527778,5.545833333,17.05791667,10.72916667,13.55760417,0.549583333,0.963333333,25.40940972,32.02666667,66.32666667,0.60125,248.7613636,131.4295833,1001.33875
26-09-2012,25.77551412,49.21043863,16.06041667,23.15333333,21.59541667,17.3878125,1.009583333,1.017916667,10.88229167,30.5625,78.24208333,0.59125,269.9095833,143.95125,1002.9625
27-09-2012,23.4214492,60.12589724,8.68,20.89958333,15.01708333,13.77708333,0.59,0.963333333,19.51329067,30.05208333,77.78333333,0.57375,255.3370833,96.46375,1003.389583
28-09-2012,20.2523867,61.17509329,7.5825,21.19666667,14.32708333,14.57753472,0.29,0.8225,17.84013095,30.38291667,72.49666667,0.602916667,273.2129167,96.34375,1002.372917
29-09-2012,29.36700475,62.03826459,6.353333333,15.74375,10.77875,14.3178125,0.4375,0.92,28.56929167,28.60125,87.77916667,0.5825,271.5336364,58.51208333,1001.441667
30-09-2012,21.82207907,62.40505857,6.734583333,15.47208333,10.86041667,15.708125,0.435833333,0.945416667,23.92045833,29.77958333,83.43541667,0.584583333,288.0226087,89.45875,1000.7275
01-10-2012,23.86256786,56.69313237,6.008333333,18.20916667,11.66958333,16.23736111,0.210909091,0.825416667,14.91190972,30.26916667,81.05333333,0.642083333,275.2708333,128.1754167,1000.858333
02-10-2012,22.56333778,53.96233394,5.467083333,10.96583333,7.769166667,11.96106303,0.350869565,0.969166667,32.35366896,31.45958333,78.35958333,0.706666667,248.1370833,173.8825,1001.927083
03-10-2012,16.57139965,62.71299215,5.959583333,15.07583333,10.08875,11.71061165,0.342916667,0.884583333,18.17461806,31.30666667,74.80708333,0.68,252.6516667,189.3495833,1002.280833
04-10-2012,19.22098389,60.54484533,7.155833333,20.18041667,13.505,16.11795139,0.340833333,1.195,17.66454861,31.83166667,67.77541667,0.682916667,268.2820833,205.3104167,1001.95125
05-10-2012,21.54729612,56.62069746,6.274166667,15.49208333,10.44666667,12.6411672,0.429565217,1.101304348,22.50260417,31.27125,72.49875,0.667083333,250.4629167,175.66625,1002.845417
06-10-2012,19.66298392,56.96691878,6.245416667,14.74458333,10.10708333,13.67151442,0.2525,1.909130435,22.97413194,31.16333333,72.97083333,0.659583333,264.55375,178.7683333,1003.96625
07-10-2012,22.05347667,55.15139191,5.11375,14.25291667,9.0025,13.04755609,0.447083333,1.106521739,25.03943999,29.81583333,75.32916667,0.590833333,251.7343478,171.4779167,1004.08625
08-10-2012,22.74383295,59.96802838,4.382916667,12.81458333,7.692916667,11.64322115,0.226956522,1.11,23.84645833,30.55708333,73.42916667,0.58125,226.1670833,168.5120833,1002.627083
09-10-2012,24.34905949,57.20563406,4.960416667,13.71916667,8.65125,14.43425748,0.364782609,1.007916667,28.42626157,31.04708333,66.04333333,0.599583333,263.1282609,159.36125,1001.595
10-10-2012,16.95750412,64.84921045,5.305833333,14.4475,9.275,13.26401442,0.551304348,1.163181818,23.26083333,30.82333333,69.68,0.635833333,264.315,190.4270833,1001.455
11-10-2012,24.75806704,54.03443168,6.505,13.2575,9.632083333,16.69019498,0.406666667,1.147727273,25.04369213,30.69791667,72.37458333,0.645833333,280.5583333,165.84125,1002.38125
12-10-2012,20.31606725,64.25502384,6.647916667,14.24958333,10.27541667,14.57170139,0.417916667,1.285652174,22.04371528,30.2875,77.67166667,0.627916667,278.7808333,77.40583333,1003.284167
13-10-2012,19.68784755,62.45919051,8.490416667,12.03208333,10.45666667,16.70767361,0.427916667,1.064782609,30.46983228,30.31833333,76.85958333,0.61875,288.1991304,102.9745833,1002.005833
14-10-2012,25.01996227,56.98747434,8.618333333,10.01125,9.67125,14.43668803,0.327142857,0.839583333,32.75663637,30.13,77.15375,0.6125,264.8613043,165.63875,998.0258333
15-10-2012,17.68086681,68.11871528,6.11875,7.039583333,6.344166667,12.20339331,0.194444444,1.435625,34.36811207,30.49458333,71.66833333,0.618333333,227.1584211,207.6875,1000.51375
16-10-2012,27.73791594,69.06803593,7.74,4.245,6.335,5.359651268,0.095,4.488576389,41.12851137,29.56,77.9,0.58,179.45,0.55,1005.88
17-10-2012,32.55971389,55.5451781,9.714737537,17.75863733,17.13779463,14.94346292,15.15825731,1.252355686,28.5487294,36.16897722,59.95485511,1.515903593,154.2266251,165.8328928,991.9256031
18-10-2012,25.70521814,67.82933045,5.19,8.75,6.66,7.484904891,0.18,2.04,37.98168267,27.58,93.23,0.56,226.63,0.55,1005.14
19-10-2012,30.13078577,50.5631386,11.68,26.39875,19.99208333,16.4599375,0.44625,1.227333333,13.16821528,27.25583333,92.79125,0.58875,272.4417647,52.66166667,1004.907917
20-10-2012,24.09766447,58.18420139,8.635416667,18.28708333,13.66083333,15.60559028,0.2745,1.231,26.65808135,27.63125,92.72583333,0.57875,264.8672727,63.5725,1005.00125
21-10-2012,36.06381876,53.15151571,40.59,57.25,56.72,16.10396528,1.01,2.62,17.54381944,27.85,93.16,0.59,312.33,0.55,1005.35
22-10-2012,32.55971389,55.5451781,9.714737537,17.75863733,17.13779463,14.94346292,15.15825731,1.252355686,28.5487294,36.16897722,59.95485511,1.515903593,154.2266251,165.8328928,991.9256031
23-10-2012,32.55971389,55.5451781,9.714737537,17.75863733,17.13779463,14.94346292,15.15825731,1.252355686,28.5487294,36.16897722,59.95485511,1.515903593,154.2266251,165.8328928,991.9256031
24-10-2012,32.55971389,55.5451781,9.714737537,17.75863733,17.13779463,14.94346292,15.15825731,1.252355686,28.5487294,36.16897722,59.95485511,1.515903593,154.2266251,165.8328928,991.9256031
25-10-2012,36.59623491,43.49324962,6.072142857,7.070714286,6.237857143,24.81980827,0.232,1.011428571,41.10990721,30.59714286,81.67857143,0.608571429,141.3921429,322.31,992.1592857
26-10-2012,31.0710447,29.17665205,8.503333333,9.761666667,9.432083333,28.63100694,0.639130435,0.9075,25.35728851,29.7625,79.76166667,0.603333333,154.0111111,224.4129167,1003.406667
27-10-2012,32.45110801,37.43493056,6.445,6.3125,6.119583333,26.28076389,0.276666667,1.164782609,36.05142256,30.13583333,74.29291667,0.629583333,178.9104167,202.0170833,1002.660833
