From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),CH4 (ug/m3),THC (ug/m3)
2021-05-17,14.578333333333333,31.54375,7.0562499999999995,14.307083333333333,21.324166666666667,59.28541666666666,7.2725,0.9404166666666667,4.59,,,,,,,72.34125,1.2445833333333334,80.63666666666667,65.61833333333333,998.4765217391304,-0.39458333333333334,815.8855555555556,
2021-05-18,11.592608695652174,41.17086956521739,6.953749999999999,14.206249999999999,21.096666666666668,59.305416666666666,6.7441666666666675,1.2895833333333333,3.8166666666666664,,,,,,,73.85000000000001,1.6241666666666665,86.45958333333334,60.91791666666666,998.7268181818182,-0.3720833333333333,838.6266666666667,
2021-05-19,12.709583333333333,33.00875,6.29375,14.546666666666667,20.820833333333333,61.33083333333334,7.2925,1.1575,4.575,,,,,,,74.08083333333333,1.8616666666666666,89.3125,60.32208333333333,998.4316666666667,-0.35958333333333337,870.8571428571429,
2021-05-20,11.853333333333333,28.063333333333333,5.165,11.707777777777778,15.473333333333333,51.38777777777778,9.765555555555556,0.7288888888888888,4.332222222222223,,,,,,,78.33777777777777,1.1188888888888888,125.58,41.96888888888889,998.9449999999999,-0.41555555555555557,927.67875,
2021-05-21,14.437272727272727,27.222608695652173,8.036818181818182,14.101304347826087,21.53391304347826,63.51695652173913,9.284347826086956,1.4117391304347826,5.414782608695653,,,,,,,76.9391304347826,0.9617391304347827,141.64521739130436,61.77130434782609,998.7369565217392,-0.42173913043478256,851.79375,
2021-05-22,14.891176470588235,27.386470588235294,7.844545454545454,13.131538461538462,12.2925,52.408461538461545,7.877,0.8088888888888889,4.817058823529412,,,,,,,74.73388888888888,0.39222222222222225,134.5938888888889,62.57555555555555,997.7305555555556,-0.45499999999999996,861.9846666666667,
2021-05-23,20.161875,43.9075,8.841333333333333,14.32,19.04111111111111,60.41733333333333,19.055,0.6277777777777778,5.785625,,,,,,,68.42444444444445,0.5355555555555556,115.26666666666668,63.1888888888889,997.6766666666667,-0.45055555555555554,810.6205882352941,
2021-05-24,23.65833333333333,48.76625000000001,7.944583333333334,14.27375,21.255416666666665,58.260416666666664,41.96066666666666,3.15625,6.435,,,,,,,67.79666666666667,0.45208333333333334,155.63833333333335,60.12416666666667,996.7104166666667,-0.45458333333333334,771.463,
2021-05-25,24.62375,49.98708333333334,8.125652173913043,15.746249999999998,21.928749999999997,57.14791666666667,41.14666666666667,3.00125,9.859166666666667,,,,,,,58.15625,1.1187500000000001,139.56291666666667,69.17583333333333,995.42125,-0.41291666666666665,697.7679166666667,
2021-05-26,22.223333333333333,47.731249999999996,7.388260869565218,15.066666666666668,20.289583333333333,53.897083333333335,13.652142857142858,0.7795833333333334,7.795833333333333,,,,,,,53.71125,1.4833333333333334,155.42791666666668,78.07708333333333,994.8116666666666,-0.38999999999999996,644.5316666666666,
2021-05-27,20.59875,48.00666666666667,7.707391304347826,15.804166666666667,21.984583333333333,57.45791666666667,18.223333333333336,3.483333333333333,7.883076923076923,,,,,,,54.23333333333333,1.1266666666666667,127.88833333333334,78.9375,995.59125,-0.41124999999999995,633.5021739130434,
2021-05-28,21.691666666666666,54.79125,8.607619047619048,14.74125,21.13375,55.82749999999999,41.795833333333334,4.012083333333333,6.537272727272727,,,,,,,59.55416666666667,0.8220833333333334,110.81875000000001,79.44666666666667,996.9654166666666,-0.4275,698.9995652173913,
2021-05-29,25.249333333333333,56.89526315789474,8.258636363636363,14.674166666666666,21.40125,57.11375,22.952727272727273,3.409166666666667,9.19818181818182,,,,,,,61.946666666666665,0.9604166666666667,118.15916666666668,77.455,997.6354166666666,-0.42124999999999996,743.3670833333334,
2021-05-30,23.276666666666667,44.34190476190476,8.636842105263158,14.94095238095238,20.74478260869565,57.18666666666667,21.34777777777778,1.2856521739130435,11.049166666666666,,,,,,,57.6995652173913,0.8643478260869565,118.23434782608695,75.68304347826087,997.4226086956522,-0.42782608695652175,692.4043478260869,
2021-05-31,19.8775,36.73583333333333,8.126818181818182,15.633333333333333,21.177083333333332,55.468333333333334,41.59111111111111,4.4799999999999995,8.2225,,,,,,,62.4125,1.0608333333333333,120.18833333333333,79.01666666666667,996.6279166666667,-0.4145833333333333,748.6808333333333,
2021-06-01,19.169583333333332,39.20166666666667,10.074782608695653,15.844999999999999,24.833333333333332,61.01083333333333,13.764285714285714,3.1525,8.078,,,,,,,62.775,0.8291666666666666,113.15666666666665,76.01083333333334,996.915,-0.42791666666666667,753.2995833333333,
2021-06-02,19.712500000000002,38.46458333333333,7.975652173913043,16.629583333333333,23.525000000000002,57.41416666666667,21.13125,4.178333333333334,8.743333333333332,,,,,,,70.78750000000001,1.1679166666666667,89.76541666666667,75.64874999999999,997.50875,-0.4083333333333334,820.7138095238096,
2021-06-03,17.404166666666665,34.525416666666665,8.008695652173913,14.69,22.008750000000003,58.48208333333333,12.831428571428571,3.9758333333333336,3.376923076923077,,,,,,,73.36791666666666,1.1937499999999999,84.05291666666666,73.90625,998.6341666666667,-0.4058333333333333,822.4276470588236,
2021-06-04,15.835,26.857083333333332,7.7731818181818175,15.38875,21.4175,56.831250000000004,3.973333333333333,3.4983333333333335,3.078333333333333,,,,,,,75.99041666666666,0.9683333333333334,83.40791666666667,76.84333333333333,999.1247368421052,-0.4170833333333333,886.325,
2021-06-05,14.510416666666666,25.527083333333334,8.53,15.517083333333334,22.79125,60.93666666666667,10.651052631578947,3.626666666666667,3.6625,,,,,,,74.03208333333333,1.1441666666666668,77.92833333333333,76.49625,998.955909090909,-0.4058333333333333,887.6054166666667,
2021-06-06,16.343333333333334,27.477083333333336,7.46125,14.378749999999998,20.775833333333335,56.94708333333333,33.78,3.8058333333333336,6.291538461538462,,,,,,,70.36625,0.9170833333333333,131.54,74.35833333333333,998.7290909090909,-0.42250000000000004,844.3970833333333,
2021-06-07,18.681250000000002,39.06666666666667,7.842083333333334,16.805,23.949166666666667,58.093333333333334,39.052499999999995,3.9445833333333336,7.549166666666667,,,,,,,67.38916666666667,0.9791666666666666,109.34041666666667,76.79458333333334,998.5395833333333,-0.41791666666666666,808.6595833333332,
2021-06-08,22.6225,43.50208333333333,7.0691304347826085,16.450416666666666,21.742500000000003,57.775,49.24136363636364,2.95875,7.45125,,,,,,,73.83916666666666,1.0491666666666666,102.33208333333333,81.1525,997.9175,-0.41500000000000004,883.3795833333334,
2021-06-09,21.317916666666665,43.5725,8.264999999999999,15.698749999999999,22.594166666666666,59.192499999999995,59.38166666666666,3.51,10.213333333333333,,,,,,,61.21125,1.0541666666666667,134.11458333333334,82.95541666666666,996.8629166666666,-0.41124999999999995,734.5358333333334,
2021-06-10,17.44875,41.12083333333333,8.08608695652174,15.018749999999999,22.395416666666666,59.07666666666666,31.285625,4.0675,6.4435714285714285,,,,,,,56.536249999999995,1.09625,144.36208333333335,79.61125,996.1974999999999,-0.41375,678.45125,
2021-06-11,26.797916666666666,51.284166666666664,7.986521739130435,16.229166666666668,22.982916666666668,58.72875,30.342777777777776,2.817083333333333,8.039285714285715,,,,,,,52.76208333333333,1.2116666666666667,140.24041666666668,75.67833333333333,996.215,-0.41041666666666665,633.1629166666667,
2021-06-12,25.485,67.985,9.84,18.865000000000002,28.25,68.315,51.235,2.375,5.845000000000001,,,,,,,63.11,1.2000000000000002,118.93,61.16,996.025,-0.41000000000000003,757.3,
2021-06-13,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,28.136428571428574,40.449285714285715,6.907857142857142,13.284285714285714,20.150000000000002,58.36642857142857,,6.9225,6.635,,,,,,,50.07142857142857,1.4121428571428571,156.7407142857143,69.71071428571429,996.1671428571428,-0.39357142857142857,600.8671428571428,
2021-06-15,20.604545454545455,42.39791666666667,7.422916666666667,13.721666666666666,21.142500000000002,59.254999999999995,6.314166666666666,0.5871428571428572,6.296666666666667,7.945555555555556,0.0,,,,,58.487500000000004,1.22875,137.05541666666667,105.96391304347826,996.2029166666666,-0.4054166666666667,701.8579166666667,
2021-06-16,21.50375,58.13375,7.9025,14.823333333333332,22.721249999999998,60.28875,7.627083333333334,0.895,15.160833333333334,1.46,0.0,,,,,49.40291666666667,1.1866666666666668,142.78166666666667,157.775,997.1983333333333,-0.41,592.83875,
2021-06-17,23.447916666666668,65.13208333333334,7.3075,13.673333333333334,20.96375,59.951249999999995,8.971666666666666,0.8329166666666666,22.324166666666667,1.5191666666666668,0.0,,,,,56.137499999999996,1.0429166666666667,134.46833333333333,159.14666666666668,997.7783333333333,-0.4170833333333333,673.6441666666666,
2021-06-18,26.052916666666665,73.07000000000001,7.27875,13.510416666666666,20.782083333333333,60.42208333333334,10.895000000000001,0.5441666666666667,24.816666666666666,1.115,0.0,,,,,55.507083333333334,1.22875,135.76,158.7279166666667,998.6038095238096,-0.4058333333333333,666.0829166666666,
2021-06-19,21.263333333333332,72.46291666666667,6.699130434782609,12.92125,19.213333333333335,58.45739130434782,9.333913043478262,0.6716666666666667,25.523750000000003,1.8329166666666667,0.0016666666666666668,,,,,60.03333333333333,0.8570833333333333,123.59833333333334,159.87458333333333,999.1426666666666,-0.42625,720.6666666666666,
2021-06-20,16.545416666666664,63.73791666666667,7.57125,13.69375,21.263749999999998,60.33875,7.451666666666667,0.6129166666666667,30.982916666666668,1.6266666666666667,0.0,,,,,58.17416666666667,0.9370833333333333,125.80208333333333,162.36249999999998,999.1521428571428,-0.42375,698.0916666666667,
2021-06-21,26.479999999999997,69.52869565217392,7.247391304347826,13.572608695652175,20.819565217391304,59.28130434782609,9.886956521739132,0.7130434782608696,35.17565217391304,1.7870588235294118,2.657058823529412,4.65,9.58,,,57.16608695652174,1.0682608695652174,135.3008695652174,162.19304347826088,998.7135000000001,-0.41434782608695647,685.9891304347826,
2021-06-22,28.02333333333333,66.42166666666667,7.151666666666667,13.600416666666668,20.749166666666667,59.37083333333334,12.861739130434783,1.1029166666666665,41.940416666666664,2.002083333333333,6.18375,1.97875,4.470416666666667,,,67.53750000000001,1.1770833333333333,113.80958333333332,159.16333333333333,998.4787500000001,-0.4054166666666667,810.46,
2021-06-23,27.172083333333333,69.25166666666667,6.989583333333333,12.976666666666667,19.709583333333335,56.17625,4.7875000000000005,1.4995833333333335,43.42250000000001,1.7804166666666665,5.58875,2.145,3.965,,,67.66708333333334,1.1879166666666665,137.60958333333335,156.7566666666667,998.5129166666667,-0.4083333333333334,811.40625,
2021-06-24,23.371428571428574,47.349583333333335,8.02125,13.691249999999998,21.709166666666665,60.36666666666667,4.5025,1.3262500000000002,35.47833333333333,1.2983333333333333,4.164166666666667,1.24,3.0379166666666664,,,73.93916666666667,0.6683333333333333,156.17166666666665,166.79625000000001,998.9330434782609,-0.4383333333333333,808.6105555555555,
2021-06-25,17.6355,72.435,7.3273913043478265,12.555,18.745833333333334,53.30083333333334,6.642608695652174,1.2420833333333332,29.33875,1.9087500000000002,5.212083333333333,2.1599999999999997,4.10625,,,63.819583333333334,0.6366666666666666,136.76083333333332,158.95958333333334,997.7158333333333,-0.44,752.5056521739131,
2021-06-26,24.6285,84.8735,7.503157894736842,12.61095238095238,18.627142857142857,52.917142857142856,7.148999999999999,0.992,21.815,1.741,6.955,1.991,5.048,,,64.8245,0.6665,154.503,147.237,997.3995000000001,-0.44190476190476186,768.8961904761904,
2021-06-27,12.0625,34.747499999999995,7.536666666666666,13.145833333333334,20.670833333333334,58.918749999999996,4.904583333333333,0.8845833333333334,29.839583333333334,1.2570833333333333,3.9095833333333334,1.0504166666666668,2.715,,,66.53458333333333,0.9025,155.90083333333334,154.37333333333333,998.5633333333334,-0.42791666666666667,798.4195833333333,
2021-06-28,14.708260869565219,38.39086956521739,6.9799999999999995,14.114166666666668,20.666666666666668,55.45249999999999,8.312916666666666,1.2016666666666667,32.355,2.3733333333333335,7.812083333333334,2.151666666666667,6.034166666666667,,,87.85916666666667,0.59875,107.03041666666667,163.32208333333332,998.7299999999999,-0.4466666666666667,868.6020000000001,
2021-06-29,17.789583333333333,48.3675,7.21875,12.944583333333334,19.729583333333334,57.16958333333333,4.64,1.405,21.270833333333332,1.4175000000000002,5.397083333333334,1.4016666666666666,3.560416666666667,,,79.58583333333333,1.0570833333333334,103.755,162.46291666666667,998.7691666666666,-0.41208333333333336,834.801875,
2021-06-30,12.225416666666668,45.71375,8.005416666666667,13.491666666666667,21.49791666666667,60.10708333333333,4.395416666666667,1.6133333333333333,33.54,1.2008333333333334,4.82,1.0445833333333334,2.640833333333333,,,75.73625,1.5250000000000001,99.00583333333333,160.89541666666665,998.0833333333334,-0.38666666666666666,867.36,
2021-07-01,15.010416666666666,46.05583333333333,8.022916666666667,14.02125,22.042916666666667,60.07833333333334,7.2749999999999995,1.7629166666666667,14.738333333333332,1.42875,4.8654166666666665,1.4129166666666666,3.1966666666666668,,,73.31458333333333,1.3033333333333335,110.27541666666667,159.15875,997.5691666666667,-0.39999999999999997,878.1645833333333,
2021-07-02,14.97375,40.00791666666667,6.692916666666666,12.784999999999998,18.89625,56.39208333333334,6.697083333333333,1.2329166666666667,5.622083333333333,1.4116666666666668,5.24,1.8756521739130434,4.0200000000000005,,,74.73458333333333,0.8841666666666667,136.88458333333332,159.27541666666667,997.61,-0.425,822.6910526315789,
2021-07-03,11.631666666666666,33.389583333333334,7.369583333333334,13.018333333333333,20.22125,60.92791666666667,3.9774999999999996,0.6208333333333333,3.9741666666666666,1.5858333333333334,5.88375,2.1825,4.52375,,,83.83916666666666,0.44125,134.60541666666668,163.58875,998.7982608695653,-0.45291666666666663,837.6953846153847,
2021-07-04,16.76875,40.99791666666667,7.1000000000000005,12.938749999999999,19.4375,55.96958333333333,6.463333333333334,1.1508333333333334,3.71625,1.8233333333333333,5.934583333333333,1.5587499999999999,4.055416666666667,,,77.52583333333332,0.7658333333333333,112.40249999999999,155.98416666666665,998.6120833333333,-0.4354166666666666,893.7466666666667,
2021-07-05,9.287083333333333,27.595,7.130416666666666,12.724583333333333,19.15375,56.14333333333334,5.33625,1.3966666666666667,4.002083333333333,1.4333333333333333,4.225833333333333,1.2483333333333333,2.875,,,67.94375,1.1608333333333334,148.56166666666667,159.305,997.7654166666666,-0.4091666666666667,815.86875,
2021-07-06,14.891363636363637,48.04,7.797916666666667,13.033333333333333,20.24625,58.10208333333333,8.410869565217393,0.7154166666666667,5.95,1.5133333333333334,5.96125,2.0541666666666667,4.4775,,,71.27416666666666,0.8758333333333334,107.93,157.98583333333332,997.3966666666666,-0.4245833333333333,847.6782608695652,
2021-07-07,13.659583333333332,45.000416666666666,7.74625,13.099583333333333,20.4575,58.06458333333333,6.4316666666666675,1.0374999999999999,5.664583333333333,1.3712499999999999,6.083749999999999,1.6341666666666665,3.795833333333333,,,68.81583333333333,1.27875,105.27499999999999,157.51291666666665,997.3270833333332,-0.4025,825.2329166666667,
2021-07-08,13.761666666666665,41.47416666666667,7.722916666666666,12.905000000000001,20.221666666666668,58.26208333333333,9.184583333333334,1.3325,5.885000000000001,1.8812499999999999,6.0575,2.372916666666667,4.466666666666667,,,70.81583333333333,0.7050000000000001,149.40375,157.55666666666667,997.5558333333333,-0.4379166666666667,797.8157142857143,
2021-07-09,9.910869565217391,24.139583333333334,7.452916666666667,13.227083333333333,20.67875,59.40125,10.750833333333333,1.4791666666666667,4.62125,1.91125,7.529166666666668,1.9345833333333333,5.02375,,,88.28916666666667,0.7125,140.01166666666668,166.28166666666667,998.2678947368421,-0.4454166666666666,816.85625,
2021-07-10,13.07529411764706,31.474999999999998,7.539565217391305,12.688333333333333,19.782083333333333,58.0225,8.54391304347826,1.4720833333333332,12.665416666666667,1.865,6.602916666666666,2.5620833333333333,6.62,,,79.20833333333333,0.8937499999999999,159.36708333333334,160.65541666666667,999.25875,-0.4404166666666667,770.2885714285715,
2021-07-11,11.936666666666667,25.321304347826086,7.462083333333333,13.321666666666667,20.640416666666667,58.3825,,0.5745833333333333,18.784166666666668,1.21,4.405,1.0329166666666667,3.1983333333333337,,,69.87875,1.2866666666666666,162.0066666666667,157.6025,999.3486666666666,-0.42041666666666666,743.24,
2021-07-12,14.868500000000001,36.004583333333336,7.579999999999999,12.430833333333334,18.777916666666666,54.69583333333333,10.9875,0.8320833333333333,18.4575,3.2404347826086957,9.243478260869566,3.393478260869565,7.205652173913043,,,72.57916666666667,0.6275000000000001,139.5175,160.75833333333333,999.272,-0.4558333333333333,787.0710526315789,
2021-07-13,18.268823529411765,45.145833333333336,7.555833333333333,13.239583333333334,20.418333333333333,58.01791666666667,12.3575,1.0383333333333333,13.238750000000001,3.2933333333333334,13.416666666666666,4.319999999999999,10.01,,,72.84166666666667,0.5954166666666667,143.41583333333332,158.14458333333332,999.8129999999999,-0.4608333333333334,757.6411111111112,
2021-07-14,18.033478260869565,39.412083333333335,11.065652173913042,21.031304347826087,31.86,60.10956521739131,9.99,1.2079166666666665,20.982499999999998,2.4091666666666667,8.9625,3.1633333333333336,6.874583333333334,,,72.12,0.5029166666666667,144.69166666666666,161.4475,999.645,-0.46291666666666664,802.6625,
2021-07-15,12.223684210526315,23.414736842105263,11.655833333333334,24.2025,35.83583333333333,60.379999999999995,6.336956521739131,0.9195833333333333,15.656086956521738,1.135,5.156666666666667,1.5591666666666668,3.7691666666666666,,,79.52625,1.0158333333333334,130.51874999999998,171.40083333333334,999.8475,-0.43333333333333335,791.4714285714286,
2021-07-16,19.203333333333333,37.197916666666664,7.980416666666667,12.825416666666667,20.805833333333332,59.99625,7.4925,0.6870833333333333,25.77416666666667,1.5599999999999998,5.911666666666666,1.9220833333333334,4.0325,,,84.03750000000001,0.8429166666666666,113.84625,158.44916666666666,,-0.4454166666666666,838.6191666666667,
2021-07-17,13.720434782608695,21.859565217391303,7.757083333333334,12.482083333333334,20.137916666666666,60.249583333333334,9.837083333333334,1.0366666666666666,19.6725,1.4729166666666667,7.127916666666667,2.0708333333333333,5.165,,,90.34833333333334,0.6054166666666666,137.68541666666667,164.08583333333334,998.3125,-0.45875,823.6357142857142,
2021-07-18,10.89375,17.896875,7.699090909090909,12.086818181818181,19.712727272727275,60.23636363636364,9.03190476190476,0.325,33.12,1.0947619047619046,4.86,1.3066666666666666,3.5095238095238095,,,85.7440909090909,0.8022727272727272,178.18772727272727,168.28181818181818,999.855,-0.4431818181818182,800.4733333333334,
2021-07-19,13.432727272727272,25.161363636363635,7.08875,12.247272727272728,18.288333333333334,61.86208333333334,8.217272727272727,0.6647826086956521,15.438235294117646,1.9091304347826086,7.4482608695652175,2.235909090909091,5.420000000000001,,,77.01304347826087,0.6817391304347826,183.9604347826087,166.44,999.785,-0.45458333333333334,698.665,
2021-07-20,17.24684210526316,36.37842105263158,7.494999999999999,12.479523809523808,19.255454545454544,60.810909090909085,7.925238095238096,0.4168181818181818,4.783636363636363,2.1304761904761906,7.355714285714286,2.279047619047619,5.344285714285713,,,77.99227272727272,0.5754545454545454,156.72,150.08545454545455,,-0.4627272727272727,756.6038461538462,
2021-07-21,23.375555555555554,36.09882352941176,7.495384615384615,11.896923076923077,19.20230769230769,60.41538461538461,7.831538461538462,0.9838461538461538,11.798095238095238,1.5499999999999998,6.92952380952381,1.9657142857142857,5.070952380952381,,,78.09904761904761,0.5733333333333334,142.1695238095238,54.614000000000004,,-0.4628571428571429,807.2807142857143,
2021-07-22,16.32913043478261,34.49826086956522,8.024782608695652,12.816956521739131,20.842608695652174,59.97260869565217,4.611304347826087,0.9643478260869565,14.168260869565218,1.2460869565217392,6.2965217391304344,2.082173913043478,4.689565217391304,,,68.64434782608696,1.0317391304347827,152.7313043478261,23.63,999.3129999999999,-0.44173913043478263,790.2957142857142,
2021-07-23,20.153913043478262,41.469130434782606,7.9175,12.541666666666666,20.45208333333333,60.06625,7.302083333333333,0.9070833333333334,24.232083333333332,1.2083333333333333,5.7995833333333335,1.9179166666666667,3.8191666666666664,,,61.19125,1.4845833333333331,134.33916666666667,276.375,999.0211764705882,-0.425,734.2945833333333,
2021-07-24,24.1275,50.75083333333333,7.867083333333333,12.51625,20.370416666666667,60.114583333333336,8.8475,0.9425,26.158333333333335,1.2825,5.477916666666666,1.5983333333333334,3.6504166666666666,,,64.88083333333333,1.3895833333333334,135.02875,193.07208333333332,999.9216666666666,-0.43041666666666667,756.4104347826086,
2021-07-25,27.33,35.172105263157896,7.986666666666667,12.75,20.737916666666667,60.012499999999996,4.173333333333333,1.1216666666666668,27.14625,1.14875,6.302083333333333,1.3675,2.9499999999999997,,,68.65208333333334,1.8399999999999999,144.83124999999998,197.50416666666663,,-0.4170833333333333,738.207,
2021-07-26,20.127333333333336,25.83090909090909,7.365833333333334,11.710833333333333,18.920833333333334,60.73166666666666,6.212272727272727,0.8020833333333334,27.700833333333335,1.1041666666666667,4.67,0.8569565217391305,2.530869565217391,,,75.38250000000001,2.1995833333333334,147.2075,197.23166666666668,,-0.41041666666666665,744.42,
2021-07-27,20.682173913043478,40.99391304347826,7.950833333333333,12.710833333333333,20.660833333333333,60.02875,10.210833333333333,1.6283333333333332,28.00708333333333,1.5783333333333334,6.399166666666666,1.6004166666666668,4.090416666666667,,,76.46249999999999,1.4179166666666667,140.01,199.00875,,-0.4345833333333333,762.460625,
2021-07-28,28.4004347826087,47.71521739130435,7.989583333333333,12.8225,20.81083333333333,59.99916666666667,10.951666666666666,1.2183333333333333,26.5775,2.085,11.112499999999999,2.11125,5.305416666666667,,,60.65833333333333,1.6683333333333332,149.55916666666667,219.32000000000002,,-0.4270833333333333,727.9004166666667,
2021-07-29,24.230416666666667,48.0325,7.986666666666667,12.7675,20.754166666666666,60.01125,10.725416666666666,1.2266666666666668,27.73375,2.1466666666666665,9.770416666666668,2.4200000000000004,5.614583333333333,,,56.58625,1.9000000000000001,172.83375,216.13,,-0.42041666666666666,679.0358333333334,
2021-07-30,22.101249999999997,54.137499999999996,7.986250000000001,12.804166666666667,20.788333333333334,59.99916666666667,12.612916666666665,1.1666666666666667,25.35166666666667,2.964166666666667,11.967916666666667,2.3041666666666667,6.562916666666666,,,56.58791666666667,1.4620833333333332,152.53375,196.10999999999999,995.3,-0.4354166666666666,659.0376470588235,
2021-07-31,29.74791666666667,51.88791666666666,7.597916666666666,12.598695652173912,19.643333333333334,60.57125,12.755217391304347,1.0104166666666667,24.212272727272726,1.5382608695652176,6.885217391304349,1.5482608695652174,3.7669565217391305,,,58.600833333333334,1.7004166666666667,169.29583333333332,183.03583333333333,,-0.4245833333333333,73.80000000000001,
2021-08-01,16.711304347826086,32.99434782608696,7.8525,12.426250000000001,20.282083333333333,60.07666666666666,5.197826086956522,1.43,7.477142857142858,1.3956521739130436,6.845,1.5163636363636364,4.152727272727272,,,71.44041666666666,1.1091666666666666,150.26500000000001,223.985,,-0.44625000000000004,54.74111111111111,
2021-08-02,22.057916666666667,44.22083333333333,7.972916666666666,12.795833333333334,20.76875,60.007083333333334,7.0562499999999995,0.9370833333333333,8.11875,14.988636363636363,7.8931818181818185,1.720952380952381,4.434761904761905,,,59.53375,1.8133333333333332,141.9625,195.26291666666665,,-0.42250000000000004,833.9342857142857,
2021-08-03,22.62708333333333,42.0525,7.99125,12.826666666666666,20.81625,59.997083333333336,5.30375,1.2616666666666667,6.211052631578948,4.0424999999999995,7.197083333333333,1.5562500000000001,3.8095833333333338,,,63.095,1.5458333333333334,152.14625,204.55291666666665,,-0.43,644.02,
2021-08-04,26.097916666666666,40.70041666666666,7.969166666666666,12.775416666666667,20.7425,60.01125,5.144583333333333,1.2491666666666668,4.151818181818182,1.7445833333333332,9.8925,2.754583333333333,5.128333333333333,,,55.68291666666667,1.665,148.86458333333334,188.625,,-0.4266666666666667,0.0,
2021-08-05,27.203529411764706,43.400588235294116,8.00294117647059,12.83470588235294,20.83529411764706,59.99588235294118,5.101176470588236,0.953529411764706,4.305294117647058,0.9523529411764706,5.651764705882353,1.447058823529412,2.942941176470588,,,54.84823529411764,2.117058823529412,170.69,260.0605882352941,,-0.4111764705882353,230.05470588235295,
2021-08-06,51.268,44.510000000000005,7.964666666666667,12.789333333333333,20.754666666666665,60.018,4.492,1.198,5.516,1.2546666666666666,7.03,1.2020000000000002,2.808,,,65.07933333333332,1.6340000000000001,130.44066666666666,290.8593333333334,,-0.42066666666666663,687.3133333333334,
2021-08-07,32.247083333333336,,7.959583333333334,12.816666666666668,20.777916666666666,59.99791666666667,4.6033333333333335,1.33125,5.789166666666667,1.15625,6.690833333333334,1.5512500000000002,3.1833333333333336,,,68.09875,1.6762499999999998,111.53375,195.8708333333333,,-0.4245833333333333,817.18125,
2021-08-08,58.911249999999995,,7.957916666666667,12.76,20.71708333333333,60.01833333333334,3.0991666666666666,1.3724999999999998,5.737916666666667,0.9754166666666667,6.280833333333334,1.0362500000000001,2.255,,,70.62875,1.5195833333333333,100.60583333333334,197.69958333333332,,-0.4275,801.9814285714286,
2021-08-09,38.67230769230769,,7.968333333333334,12.787916666666668,20.757083333333334,60.00833333333333,4.8566666666666665,1.6900000000000002,27.995833333333334,1.4429166666666668,5.897916666666667,0.9425,2.5870833333333336,,,72.2675,1.8983333333333334,97.92125,190.4958333333333,,-0.41958333333333336,851.9486956521739,
2021-08-10,35.962380952380954,,7.9775,12.82625,20.804166666666667,59.9975,7.56125,1.7266666666666666,14.403333333333334,1.3625,8.964166666666666,1.4929166666666667,4.166666666666667,,,73.50416666666666,1.32125,191.05291666666668,198.6925,,-0.4354166666666666,722.799375,
2021-08-11,26.93739130434783,,7.982083333333333,12.807083333333333,20.79,61.467083333333335,11.79304347826087,1.7208333333333332,9.151739130434782,1.9769565217391303,10.47695652173913,2.032608695652174,5.383913043478261,,,66.35347826086957,1.3473913043478263,146.82130434782607,186.67826086956524,,-0.44,792.6666666666666,
2021-08-12,23.344583333333333,,8.005416666666667,12.90375,20.91125,59.96458333333334,11.61875,1.3862500000000002,5.755416666666666,1.4723529411764706,8.406470588235294,1.7982352941176472,3.2958823529411765,,,65.90416666666667,1.4337499999999999,177.11666666666667,166.93416666666667,,-0.4354166666666666,790.8554166666667,
2021-08-13,32.543749999999996,,7.970833333333334,12.809166666666668,20.777083333333334,59.96791666666667,11.870416666666666,1.2979166666666666,24.469583333333333,2.01,9.030909090909091,2.0481818181818183,5.066363636363636,,,62.47,1.135,181.44958333333332,199.8708333333333,,-0.4458333333333333,750.5033333333334,
2021-08-14,32.52041666666667,,7.948333333333333,12.710416666666667,20.65791666666667,60.031666666666666,9.265416666666667,1.4495833333333332,20.540833333333335,1.8958333333333333,8.44125,2.087391304347826,5.294347826086956,,,63.37625,1.55,186.18166666666664,201.15041666666664,,-0.43416666666666665,760.4054166666666,
2021-08-15,36.87318181818182,,7.98125,12.800833333333335,20.782500000000002,60.00583333333333,7.902083333333334,1.1520833333333333,14.952083333333334,1.1191666666666666,6.73125,1.0208333333333333,3.0695833333333336,,,61.03916666666667,1.5379166666666668,170.50875,179.27166666666668,,-0.43333333333333335,732.4833333333332,
2021-08-16,54.850833333333334,,7.674166666666667,12.20875,19.844166666666666,60.38666666666666,7.771304347826088,1.5116666666666667,6.143636363636364,2.7254166666666664,11.342916666666667,2.265,6.748333333333334,,,71.59916666666668,0.54125,192.775,183.52833333333334,,-0.46625,803.17,
2021-08-17,24.818333333333335,,7.984166666666667,12.805416666666666,20.787916666666668,60.00125,3.2770833333333336,1.3891666666666669,11.397857142857143,1.5529166666666665,9.6175,1.8687500000000001,4.47,,,84.32666666666667,1.5374999999999999,140.43625,218.0079166666667,,-0.43333333333333335,838.1725,
